Country,Country_Code,Year,Gini,Region,GDP_per_capita,Population
North Macedonia,MKD,2017,34.2,Europe & Central Asia,5955.2973863451,1898657.0
North Macedonia,MKD,2018,33.0,Europe & Central Asia,6713.98925398989,1889051.0
North Macedonia,MKD,2019,33.5,Europe & Central Asia,6718.85826635458,1876262.0
Norway,NOR,1979,26.9,Europe & Central Asia,12998.2915999562,4072517.0
Norway,NOR,1986,24.6,Europe & Central Asia,18822.0644903098,4167354.0
Norway,NOR,1991,25.2,Europe & Central Asia,28427.2524217324,4261732.0
Norway,NOR,1995,26.0,Europe & Central Asia,34658.6948344762,4359184.0
Norway,NOR,2000,27.4,Europe & Central Asia,37991.8907576589,4490967.0
Norway,NOR,2003,27.6,Europe & Central Asia,50208.0960234078,4564855.0
Norway,NOR,2004,31.6,Europe & Central Asia,57854.5698169407,4591910.0
Norway,NOR,2005,30.6,Europe & Central Asia,67358.3615969796,4623291.0
Norway,NOR,2006,26.4,Europe & Central Asia,75047.741700385,4660677.0
Norway,NOR,2007,27.1,Europe & Central Asia,86600.2387607877,4709153.0
Norway,NOR,2008,27.0,Europe & Central Asia,99001.5300678626,4768212.0
Norway,NOR,2009,26.2,Europe & Central Asia,81939.726548458,4828726.0
Norway,NOR,2010,25.7,Europe & Central Asia,90020.342257973,4889252.0
Norway,NOR,2011,25.3,Europe & Central Asia,103545.218988177,4953088.0
Norway,NOR,2012,25.7,Europe & Central Asia,104627.93694681,5018573.0
Norway,NOR,2013,26.4,Europe & Central Asia,106333.138368566,5079623.0
Norway,NOR,2014,26.8,Europe & Central Asia,100410.020200979,5137232.0
Norway,NOR,2015,27.5,Europe & Central Asia,77220.9524311414,5188607.0
Norway,NOR,2016,28.5,Europe & Central Asia,73222.4006864905,5234519.0
Norway,NOR,2017,27.0,Europe & Central Asia,78771.2151264554,5276968.0
Norway,NOR,2018,27.6,Europe & Central Asia,85579.0776455494,5311916.0
Norway,NOR,2019,27.7,Europe & Central Asia,79329.3075190012,5347896.0
Norway,NOR,2020,28.4,Europe & Central Asia,71057.5879471399,5379475.0
Norway,NOR,2021,29.1,Europe & Central Asia,96442.5552173002,5408320.0
Norway,NOR,2022,26.9,Europe & Central Asia,113122.130765691,5457127.0
Norway,NOR,2023,26.5,Europe & Central Asia,90984.4087141111,5519601.0
Pakistan,PAK,1987,33.3,"Middle East, North Africa, Afghanistan & Pakistan",317.23867416111,105130717.0
Pakistan,PAK,1990,33.2,"Middle East, North Africa, Afghanistan & Pakistan",344.45547384189,116155576.0
Pakistan,PAK,1996,28.7,"Middle East, North Africa, Afghanistan & Pakistan",456.996961832943,138557092.0
Pakistan,PAK,1998,33.1,"Middle East, North Africa, Afghanistan & Pakistan",424.453697798497,146522356.0
Pakistan,PAK,2001,28.7,"Middle East, North Africa, Afghanistan & Pakistan",609.939506905073,159270907.0
Pakistan,PAK,2004,30.9,"Middle East, North Africa, Afghanistan & Pakistan",771.902247348954,171286000.0
Pakistan,PAK,2005,31.3,"Middle East, North Africa, Afghanistan & Pakistan",827.619861189926,175453212.0
Pakistan,PAK,2007,29.7,"Middle East, North Africa, Afghanistan & Pakistan",998.090114197524,184493231.0
Pakistan,PAK,2010,28.8,"Middle East, North Africa, Afghanistan & Pakistan",987.304571124485,199239047.0
Pakistan,PAK,2011,29.7,"Middle East, North Africa, Afghanistan & Pakistan",1131.73513834324,203746065.0
Pakistan,PAK,2013,29.5,"Middle East, North Africa, Afghanistan & Pakistan",1225.4340119198,211073978.0
Pakistan,PAK,2015,31.3,"Middle East, North Africa, Afghanistan & Pakistan",1380.47020838317,217290883.0
Pakistan,PAK,2018,29.6,"Middle East, North Africa, Afghanistan & Pakistan",1569.33814626355,226928892.0
Pakistan,PAK,2024,33.5,"Middle East, North Africa, Afghanistan & Pakistan",1479.47755241191,251269164.0
Panama,PAN,1979,48.7,Latin America & Caribbean ,1937.98107506361,1911552.0
Panama,PAN,1989,58.5,Latin America & Caribbean ,2462.11022455924,2403820.0
Panama,PAN,1991,58.0,Latin America & Caribbean ,2820.54547665418,2508265.0
Panama,PAN,1995,57.6,Latin America & Caribbean ,3513.89737854631,2724557.0
Panama,PAN,1997,58.1,Latin America & Caribbean ,3545.97670881078,2836695.0
Panama,PAN,1998,57.3,Latin America & Caribbean ,3807.83869182014,2893914.0
Panama,PAN,1999,56.3,Latin America & Caribbean ,3950.34145012809,2951822.0
Panama,PAN,2000,56.6,Latin America & Caribbean ,3975.09308659503,3010369.0
Panama,PAN,2001,56.7,Latin America & Caribbean ,3991.7767076924,3069537.0
Panama,PAN,2002,56.1,Latin America & Caribbean ,4090.58617397129,3129344.0
Panama,PAN,2003,55.6,Latin America & Caribbean ,4264.66428846636,3189807.0
Panama,PAN,2004,54.8,Latin America & Caribbean ,4644.56582353041,3251155.0
Panama,PAN,2005,53.8,Latin America & Caribbean ,5017.7410922824,3313026.0
Panama,PAN,2006,54.6,Latin America & Caribbean ,5528.76705469354,3375024.0
Panama,PAN,2007,52.7,Latin America & Caribbean ,6317.81730274124,3437490.0
Panama,PAN,2008,52.7,Latin America & Caribbean ,7347.59050324397,3500648.0
Panama,PAN,2009,51.8,Latin America & Caribbean ,7796.92617035048,3564381.0
Panama,PAN,2010,51.6,Latin America & Caribbean ,8331.46421351868,3628535.0
Panama,PAN,2011,51.3,Latin America & Caribbean ,9662.29592216607,3693505.0
Panama,PAN,2012,51.7,Latin America & Caribbean ,11064.8063606203,3759256.0
Panama,PAN,2013,51.5,Latin America & Caribbean ,12273.3225037637,3825329.0
Panama,PAN,2014,50.5,Latin America & Caribbean ,13213.1989637473,3892101.0
Panama,PAN,2015,50.8,Latin America & Caribbean ,14082.6548502728,3960035.0
Panama,PAN,2016,50.4,Latin America & Caribbean ,14832.3611608191,4029086.0
Panama,PAN,2017,49.9,Latin America & Caribbean ,15694.6297454295,4098707.0
Panama,PAN,2018,49.2,Latin America & Caribbean ,16151.3273478476,4167860.0
Panama,PAN,2019,49.8,Latin America & Caribbean ,16477.9066285687,4234700.0
Panama,PAN,2021,50.9,Latin America & Caribbean ,15509.8069109784,4345405.0
Panama,PAN,2023,48.9,Latin America & Caribbean ,18797.1933894611,4458759.0
Panama,PAN,2024,49.7,Latin America & Caribbean ,19161.218843129,4515577.0
Papua New Guinea,PNG,1996,45.8,East Asia & Pacific,1071.04185150251,4813361.0
Papua New Guinea,PNG,2009,41.9,East Asia & Pacific,1568.83193368607,7406438.0
Paraguay,PRY,1990,40.8,Latin America & Caribbean ,1440.15829610029,4035747.0
Paraguay,PRY,1995,58.1,Latin America & Caribbean ,1978.71514099575,4579806.0
Paraguay,PRY,1997,54.9,Latin America & Caribbean ,2078.50841313824,4794412.0
Paraguay,PRY,1999,54.6,Latin America & Caribbean ,1766.30657288259,5003135.0
Paraguay,PRY,2001,54.6,Latin America & Caribbean ,1637.68615122932,5187689.0
Paraguay,PRY,2002,57.3,Latin America & Caribbean ,1367.76506935997,5261328.0
Paraguay,PRY,2003,54.9,Latin America & Caribbean ,1443.99885236205,5326436.0
Paraguay,PRY,2004,52.3,Latin America & Caribbean ,1786.21533938543,5388175.0
Paraguay,PRY,2005,51.4,Latin America & Caribbean ,1970.87169852378,5448097.0
Paraguay,PRY,2006,53.0,Latin America & Caribbean ,2439.43124694576,5505148.0
Paraguay,PRY,2007,53.0,Latin America & Caribbean ,3211.93621659546,5559386.0
Paraguay,PRY,2008,50.7,Latin America & Caribbean ,4384.9546943793,5613574.0
Paraguay,PRY,2009,49.1,Latin America & Caribbean ,3941.84815479271,5671236.0
Paraguay,PRY,2010,51.0,Latin America & Caribbean ,4750.96273669322,5737971.0
Paraguay,PRY,2011,52.3,Latin America & Caribbean ,5805.40154543044,5814626.0
Paraguay,PRY,2012,47.6,Latin America & Caribbean ,5642.1699167298,5897008.0
Paraguay,PRY,2013,47.9,Latin America & Caribbean ,6435.68342733182,5982445.0
Paraguay,PRY,2014,50.7,Latin America & Caribbean ,6652.25478942291,6069811.0
Paraguay,PRY,2015,47.6,Latin America & Caribbean ,5879.33792308671,6159103.0
Paraguay,PRY,2016,47.9,Latin America & Caribbean ,5775.1596339946,6249126.0
Paraguay,PRY,2017,48.5,Latin America & Caribbean ,6152.26711537703,6338660.0
Paraguay,PRY,2018,46.0,Latin America & Caribbean ,6258.44991640954,6427382.0
Paraguay,PRY,2019,45.7,Latin America & Caribbean ,5821.18199548637,6515058.0
Paraguay,PRY,2020,43.5,Latin America & Caribbean ,5365.47220721191,6603739.0
Paraguay,PRY,2021,42.9,Latin America & Caribbean ,5974.9057185863,6684182.0
Paraguay,PRY,2022,44.6,Latin America & Caribbean ,6189.10205375331,6760464.0
Paraguay,PRY,2023,44.2,Latin America & Caribbean ,6303.26495017292,6844146.0
Paraguay,PRY,2024,44.2,Latin America & Caribbean ,6456.60723068562,6929153.0
Peru,PER,1985,45.6,Latin America & Caribbean ,767.43588754407,19648204.0
Peru,PER,1994,44.0,Latin America & Caribbean ,1879.36657757919,23881493.0
Peru,PER,1997,53.3,Latin America & Caribbean ,2300.67200774461,25274147.0
Peru,PER,1998,55.1,Latin America & Caribbean ,2156.39377651613,25738095.0
Peru,PER,1999,54.8,Latin America & Caribbean ,1916.53397367908,26186504.0
Peru,PER,2000,49.1,Latin America & Caribbean ,1945.41338451698,26598331.0
Peru,PER,2001,51.3,Latin America & Caribbean ,1929.57273038846,26964601.0
Peru,PER,2002,53.6,Latin America & Caribbean ,2007.37019626753,27288217.0
Peru,PER,2003,53.1,Latin America & Caribbean ,2129.44114197634,27580490.0
Peru,PER,2004,49.9,Latin America & Caribbean ,2397.25147277714,27852190.0
Peru,PER,2005,50.4,Latin America & Caribbean ,2706.66947297608,28101180.0
Peru,PER,2006,50.3,Latin America & Caribbean ,3129.55996496982,28324491.0
Peru,PER,2007,50.0,Latin America & Caribbean ,3581.0893081917,28530699.0
Peru,PER,2008,47.5,Latin America & Caribbean ,4197.58444634142,28719041.0
Peru,PER,2009,47.0,Latin America & Caribbean ,4181.18755462253,28896811.0
Peru,PER,2010,45.5,Latin America & Caribbean ,5072.11494019615,29086019.0
Peru,PER,2011,44.7,Latin America & Caribbean ,5861.35793645245,29304086.0
Peru,PER,2012,44.4,Latin America & Caribbean ,6519.37852981527,29550366.0
Peru,PER,2013,43.9,Latin America & Caribbean ,6746.80025696601,29817919.0
Peru,PER,2014,43.1,Latin America & Caribbean ,6667.13410360861,30115826.0
Peru,PER,2015,43.4,Latin America & Caribbean ,6231.71150338894,30457600.0
Peru,PER,2016,43.6,Latin America & Caribbean ,6217.03599995447,30866494.0
Peru,PER,2017,43.3,Latin America & Caribbean ,6736.16693725487,31324637.0
Peru,PER,2018,42.4,Latin America & Caribbean ,6978.49121548627,31897584.0
Peru,PER,2019,41.5,Latin America & Caribbean ,7037.00803692604,32449303.0
Peru,PER,2020,43.7,Latin America & Caribbean ,6133.32552410183,32838579.0
Peru,PER,2021,40.1,Latin America & Caribbean ,6828.53422535638,33155882.0
Peru,PER,2022,40.3,Latin America & Caribbean ,7353.74598721667,33475438.0
Peru,PER,2023,40.7,Latin America & Caribbean ,7919.04634828547,33845617.0
Peru,PER,2024,40.1,Latin America & Caribbean ,8526.29665719783,34217848.0
Philippines,PHL,1985,41.0,East Asia & Pacific,633.211065310196,55213006.0
Philippines,PHL,1988,40.7,East Asia & Pacific,722.343718454247,59739052.0
Philippines,PHL,1991,43.8,East Asia & Pacific,804.323330530547,64382249.0
Philippines,PHL,1994,42.9,East Asia & Pacific,1059.9838951587,69019291.0
Philippines,PHL,1997,46.0,East Asia & Pacific,1273.27604875636,73908810.0
Philippines,PHL,2000,47.7,East Asia & Pacific,1050.79273107952,79625397.0
Philippines,PHL,2003,46.6,East Asia & Pacific,1027.2301192843,84731835.0
Philippines,PHL,2006,47.2,East Asia & Pacific,1426.14649179546,89508986.0
Philippines,PHL,2009,46.3,East Asia & Pacific,1864.45043406471,94384250.0
Philippines,PHL,2012,46.5,East Asia & Pacific,2614.61644401308,100175512.0
Philippines,PHL,2015,44.6,East Asia & Pacific,2909.85818010301,105312992.0
Philippines,PHL,2018,42.3,East Asia & Pacific,3168.51036609727,109465287.0
Philippines,PHL,2021,40.7,East Asia & Pacific,3484.38593882819,113100950.0
Philippines,PHL,2023,39.3,East Asia & Pacific,3804.08274131718,114891199.0
Poland,POL,1992,29.3,Europe & Central Asia,2459.02068468253,38363667.0
Poland,POL,1993,26.7,Europe & Central Asia,2497.13055936127,38461408.0
Poland,POL,1995,34.6,Europe & Central Asia,3700.95956775144,38594998.0
Poland,POL,1996,32.6,Europe & Central Asia,4163.51195431959,38624370.0
Poland,POL,1998,32.3,Europe & Central Asia,4533.5356551781,38663481.0
Poland,POL,1999,32.3,Europe & Central Asia,4415.50067547826,38660271.0
Poland,POL,2000,33.0,Europe & Central Asia,4520.64100449111,38258629.0
Poland,POL,2001,32.8,Europe & Central Asia,5015.23790036613,38248076.0
Poland,POL,2002,34.1,Europe & Central Asia,5223.45178967082,38230364.0
Poland,POL,2003,34.9,Europe & Central Asia,5720.81366178104,38204570.0
Poland,POL,2004,38.0,Europe & Central Asia,6711.72715262967,38182222.0
Poland,POL,2005,35.8,Europe & Central Asia,8043.92332253757,38165445.0
Poland,POL,2006,34.7,Europe & Central Asia,9068.85528307627,38141267.0
Poland,POL,2007,34.0,Europe & Central Asia,11272.5293683383,38120560.0
Poland,POL,2008,33.5,Europe & Central Asia,14048.5604672654,38125759.0
Poland,POL,2009,33.4,Europe & Central Asia,11556.3026866026,38151603.0
Poland,POL,2010,33.2,Europe & Central Asia,12567.7317676382,38042794.0
Poland,POL,2011,33.2,Europe & Central Asia,13867.6669408192,38063255.0
Poland,POL,2012,33.0,Europe & Central Asia,13087.420943321,38063164.0
Poland,POL,2013,33.1,Europe & Central Asia,13621.9023794031,38040196.0
Poland,POL,2014,32.8,Europe & Central Asia,14262.2841914116,38011735.0
Poland,POL,2015,31.8,Europe & Central Asia,12637.5220324406,37986412.0
Poland,POL,2016,31.2,Europe & Central Asia,12464.0121044827,37970087.0
Poland,POL,2017,29.7,Europe & Central Asia,13913.3415190124,37974826.0
Poland,POL,2018,30.2,Europe & Central Asia,15658.210586693,37974750.0
Poland,POL,2019,28.8,Europe & Central Asia,15874.5220531254,37965475.0
Poland,POL,2020,28.5,Europe & Central Asia,16150.9304813473,37515748.0
Poland,POL,2021,28.5,Europe & Central Asia,18635.5104895754,36981559.0
Poland,POL,2022,28.9,Europe & Central Asia,18891.2121169279,36821749.0
Poland,POL,2023,28.5,Europe & Central Asia,22145.2660647429,36687353.0
Portugal,PRT,2003,38.8,Europe & Central Asia,15797.7821340276,10458821.0
Portugal,PRT,2004,38.9,Europe & Central Asia,18064.1580932987,10483861.0
Portugal,PRT,2005,38.5,Europe & Central Asia,18780.12751241,10503330.0
Portugal,PRT,2006,38.1,Europe & Central Asia,19839.4540499032,10522288.0
Portugal,PRT,2007,36.8,Europe & Central Asia,22811.0564844365,10542964.0
Portugal,PRT,2008,36.6,Europe & Central Asia,24949.0413566739,10558177.0
Portugal,PRT,2009,34.9,Europe & Central Asia,23151.2154130712,10568247.0
Portugal,PRT,2010,35.8,Europe & Central Asia,22551.935098809,10573100.0
Portugal,PRT,2011,36.3,Europe & Central Asia,23246.5425416481,10557560.0
Portugal,PRT,2012,36.0,Europe & Central Asia,20593.4274224109,10514844.0
Portugal,PRT,2013,36.2,Europe & Central Asia,21676.4859642714,10457295.0
Portugal,PRT,2014,35.6,Europe & Central Asia,22120.6850127107,10401062.0
Portugal,PRT,2015,35.5,Europe & Central Asia,19215.7813014347,10358076.0
Portugal,PRT,2016,35.2,Europe & Central Asia,19980.2808866516,10325452.0
Portugal,PRT,2017,33.8,Europe & Central Asia,21442.3842768879,10300300.0
Portugal,PRT,2018,33.5,Europe & Central Asia,23541.1401075289,10283822.0
Portugal,PRT,2019,32.8,Europe & Central Asia,23343.3628970034,10286263.0
Portugal,PRT,2020,34.7,Europe & Central Asia,22299.4044062173,10297081.0
Portugal,PRT,2021,34.6,Europe & Central Asia,24711.4510062111,10361831.0
Portugal,PRT,2022,36.3,Europe & Central Asia,24620.5197587181,10434332.0
Portugal,PRT,2023,33.9,Europe & Central Asia,27634.6183139773,10578174.0
